text1	labels
Dok proxies web traffic to potentially monitor and alter victim HTTP(S) traffic.	['T1557']
Impacket modules like ntlmrelayx and smbrelayx can be used in conjunction with Network Sniffing and LLMNR/NBT-NS Poisoning and SMB Relay to gather NetNTLM credentials for Brute Force or relay attacks that can gain code execution.	['T1557.001']
"Lazarus Group executed Responder using the command ""[Responder file path] -i [IP address] -rPv"" on a compromised host to harvest credentials and move laterally."	['T1557.001']
Pupy can sniff plaintext network credentials and use NBNS Spoofing to poison name services.	['T1557.001']
Wizard Spider has used the Invoke-Inveigh PowerShell cmdlets, likely for name service poisoning.	['T1557.001']
Empire can leverage its implementation of Mimikatz to obtain and use golden tickets.	['T1558.001']
Ke3chang has used Mimikatz to generate Kerberos golden tickets.	['T1558.001']
Mimikatz's kerberos module can create golden tickets.	['T1558.001']
AADInternals can be used to forge Kerberos tickets using the password hash of the AZUREADSSOACC account.	['T1558.002']
Empire can leverage its implementation of Mimikatz to obtain and use silver tickets.	['T1558.002']
APT29 obtained Ticket Granting Service (TGS) tickets for Active Directory Service Principle Names to crack offline.	['T1558.003']
FIN7 has used Kerberoasting for credential access and to enable lateral movement.	['T1558.003']
Operation Wocao has used PowerSploit's Invoke-Kerberoast module to request encrypted service tickets and bruteforce the passwords of Windows service accounts offline.	['T1558.003']
"PowerSploit's ""Invoke-Kerberoast"" module can request service tickets and return crackable ticket hashes."	['T1558.003']
UNC2452 obtained Ticket Granting Service (TGS) tickets for Active Directory Service Principle Names to crack offline.	['T1558.003']
Cyclops Blink has the ability to create a pipe to enable inter-process communication.	['T1559']
HyperStack can connect to the IPC$ share on remote machines.	['T1559']
FunnyDream can use com objects identified with `CLSID_ShellLink`(`IShellLink` and `IPersistFile`) and `WScript.Shell`(`RegWrite` method) to enable persistence mechanisms.	['T1559.001']
"Gamaredon Group malware can insert malicious macros into documents using a ""Microsoft.Office.Interop"" object."	['T1559.001']
Gelsemium can use the `IARPUinstallerStringLauncher` COM interface are part of its UAC bypass process.	['T1559.001']
"InvisiMole can use the ""ITaskService"", ""ITaskDefinition"" and ""ITaskSettings"" COM interfaces to schedule a task."	['T1559.001']
MuddyWater has used malware that has the capability to execute malicious code via COM, DCOM, and Outlook.	['T1559.001']
Neoichor can use the Internet Explorer (IE) COM interface to connect and receive commands from C2.	['T1559.001']
Ramsay can use the Windows COM API to schedule tasks and maintain persistence.	['T1559.001']
APT28 has delivered JHUHUGIT and Koadic by executing PowerShell commands through DDE in Word documents.	['T1559.002']
APT37 has used Windows DDE for execution of commands and a malicious VBS.	['T1559.002']
BITTER has executed OLE objects using Microsoft Equation Editor to download and run malicious payloads.	['T1559.002']
Cobalt Group has sent malicious Word OLE compound documents to victims.	['T1559.002']
FIN7 spear phishing campaigns have included malicious Word documents with DDE execution.	['T1559.002']
Gallmaker attempted to exploit Microsoft’s DDE protocol in order to gain access to victim machines and for execution.	['T1559.002']
HAWKBALL has used an OLE object that uses Equation Editor to drop the embedded shellcode.	['T1559.002']
KeyBoy uses the Dynamic Data Exchange (DDE) protocol to download remote payloads.	['T1559.002']
POWERSTATS can use DDE to execute additional payloads on compromised hosts.	['T1559.002']
Patchwork leveraged the DDE protocol to deliver their malware.	['T1559.002']
PoetRAT was delivered with documents using DDE to execute malicious code.	['T1559.002']
RTM can search for specific strings within browser tabs using a Dynamic Data Exchange mechanism.	['T1559.002']
TA505 has leveraged malicious Word documents that abused DDE.	['T1559.002']
Valak can execute tasks via OLE.	['T1559.002']
ADVSTORESHELL encrypts with the 3DES algorithm and a hardcoded key prior to exfiltration.	['T1560']
APT32's backdoor has used LZMA compression and RC4 encryption before exfiltration.	['T1560']
AppleSeed has compressed collected data before exfiltration.	['T1560']
Aria-body has used ZIP to compress data gathered on a compromised host.	['T1560']
BLUELIGHT can zip files before exfiltration.	['T1560']
Backdoor.Oldrea writes collected data to a temporary file in an encrypted form before exfiltration to a C2 server.	['T1560']
BloodHound can compress data collected by its SharpHound ingestor into a ZIP file to be written to disk.	['T1560']
Bumblebee can compress data stolen from the Registry and volume shadow copies prior to exfiltration.	['T1560']
Cadelspy has the ability to compress stolen data into a .cab file.	['T1560']
Chrommme can encrypt and store on disk collected data before exfiltration.	['T1560']
Daserf hides collected data in password-protected .rar archives.	['T1560', 'T1560.001']
Dragonfly 2.0 compressed data into .zip files prior to exfiltrating it.	['T1560']
Dragonfly has compressed data into .zip files prior to exfiltration.	['T1560']
Emotet has been observed encrypting the data it collects before sending it to the C2 server.	['T1560']
Empire can ZIP directories on the target system.	['T1560']
Epic encrypts collected data using a public key framework before sending it over the C2 channel. Some variants encrypt the collected data with AES and encode it with base64 before transmitting it to the C2 server.	['T1560']
FELIXROOT encrypts collected data with AES and Base64 and then sends it to the C2 server.	['T1560']
Following data collection, FIN6 has compressed log files into a ZIP archive prior to staging and exfiltration.	['T1560']
Gold Dragon encrypts data using Base64 before being sent to the command and control server.	['T1560']
KONNI has encrypted data and files prior to exfiltration.	['T1560']
Kessel can RC4-encrypt credentials before sending to the C2.	['T1560']
Lazarus Group has compressed exfiltrated data with RAR and used RomeoDelta malware to archive specified directories in .zip format, encrypt the .zip file, and upload it to C2.	['T1560']
LightNeuron contains a function to encrypt and store emails that it collects.	['T1560']
Lizar has encrypted data before sending it to the server.	['T1560']
Lurid can compress data before sending it.	['T1560']
NETWIRE has the ability to compress archived screenshots.	['T1560']
Patchwork encrypted the collected files' path with AES and then encoded them with base64.	['T1560']
PowerLess can encrypt browser database files prior to exfiltration.	['T1560']
Proton zips up files before exfiltrating them.	['T1560']
ShimRatReporter used LZ compression to compress initial reconnaissance reports before sending to the C2.	['T1560']
"TAINTEDSCRIBE has used ""FileReadZipSend"" to compress a file and send to C2."	['T1560']
VERMIN encrypts the collected files using 3-DES.	['T1560']
WellMail can archive files on the compromised host.	['T1560']
"XCSSET will compress entire ""~/Desktop"" folders excluding all "".git"" folders, but only if the total data size is under 200MB."	['T1560']
Zebrocy  has used a method similar to RC4 as well as AES for encryption and hexadecimal for encoding data before exfiltration.	['T1560']
menuPass has encrypted files and information before exfiltration.	['T1560']
APT1 has used RAR to compress files before moving them outside of the victim network.	['T1560.001']
APT3 has used tools to compress data before exfilling it.	['T1560.001']
APT39 has used WinRAR and 7-Zip to compress an archive stolen data.	['T1560.001']
APT41 created a RAR archive of targeted files for exfiltration.	['T1560.001']
Aquatic Panda has used WinRAR to compress memory dumps prior to exfiltration.	['T1560.001']
BRONZE BUTLER has compressed data into password-protected RAR archives prior to exfiltration.	['T1560.001']
"Calisto uses the ""zip -r"" command to compress the data collected on the local system."	['T1560.001']
Chimera has used gzip for Linux OS and a modified RAR software to archive data on Windows hosts.	['T1560.001']
CopyKittens uses ZPP, a .NET console program, to compress files with ZIP.	['T1560.001']
Crutch has used the WinRAR utility to compress and encrypt stolen files.	['T1560.001']
During FunnyDream, the threat actors used 7zr.exe to add collected files to an archive.	['T1560.001']
During Operation CuckooBees, the threat actors used the Makecab utility to compress and a version of WinRAR to create password-protected archives of stolen data prior to exfiltration.	['T1560.001']
During Operation Honeybee, the threat actors uses zip to pack collected files before exfiltration.	['T1560.001']
During Operation Wocao, threat actors archived collected files with WinRAR, prior to exfiltration.	['T1560.001']
DustySky can compress files via RAR while staging data to be exfiltrated.	['T1560.001']
Fox Kitten has used 7-Zip to archive data.	['T1560.001']
GALLIUM used WinRAR to compress and encrypt stolen data prior to exfiltration.	['T1560.001']
HAFNIUM has used 7-Zip and WinRAR to compress stolen files for exfiltration.	['T1560.001']
IceApple can encrypt and compress files using Gzip prior to exfiltration.	['T1560.001']
InvisiMole uses WinRAR to compress data that is intended to be exfiltrated.	['T1560.001']
Ke3chang is known to use 7Zip and RAR with passwords to encrypt data prior to exfiltration.	['T1560.001']
Kimsuky has used QuickZip to archive stolen files before exfiltration.	['T1560.001']
Micropsia creates a RAR archive based on collected files on the victim's machine.	['T1560.001']
MuddyWater has used the native Windows cabinet creation tool, makecab.exe, likely to compress stolen data to be uploaded.	['T1560.001']
Mustang Panda has used RAR to create password-protected archives of collected documents prior to exfiltration.	['T1560.001']
Octopus has compressed data before exfiltrating it using a tool called Abbrevia.	['T1560.001']
OopsIE compresses collected files with GZipStream before sending them to its C2 server.	['T1560.001']
PUNCHBUGGY has Gzipped information and saved it to a random temp file before exfil.	['T1560.001']
PoetRAT has the ability to compress files with zip.	['T1560.001']
PoshC2 contains a module for compressing data using ZIP.	['T1560.001']
PowerShower has used 7Zip to compress .txt, .pdf, .xls or .doc files prior to exfiltration.	['T1560.001']
Pupy can compress data with Zip before sending it over C2.	['T1560.001']
Ramsay can compress and archive collected files using WinRAR.	['T1560.001']
Turian can use WinRAR to create a password-protected archive for files of interest.	['T1560.001']
UNC2452 used 7-Zip to compress stolen emails into password-protected archives prior to exfiltration.	['T1560.001']
WindTail has the ability to use the macOS built-in zip utility to archive files.	['T1560.001']
iKitten will zip up the /Library/Keychains directory before exfiltrating it.	['T1560.001']
BADFLICK has compressed data using the aPLib compression library.	['T1560.002']
Epic compresses the collected data with bzip2 before sending it to the C2 server.	['T1560.002']
Gelsemium can compress embedded executables with the zlib library.	['T1560.002']
InvisiMole can use zlib to compress and decompress data.	['T1560.002']
TajMahal has the ability to use the open source libraries XZip/Xunzip and zlib to compress files.	['T1560.002']
Threat Group-3390 has used RAR to compress, encrypt, and password-protect files prior to exfiltration.	['T1560.002']
ADVSTORESHELL compresses output data generated by command execution with a custom implementation of the Lempel–Ziv–Welch (LZW) algorithm.	['T1560.003']
Agent.btz saves system information into an XML file that is then XOR-encoded.	['T1560.003']
BLUELIGHT has encoded data into a binary blob using XOR.	['T1560.003']
CopyKittens encrypts data with a substitute cipher prior to exfiltration.	['T1560.003']
FLASHFLOOD employs the same encoding scheme as SPACESHIP for data it stages. Data is compressed with zlib, and bytes are rotated four times before being XOR'ed with 0x23.	['T1560.003']
FunnyDream has compressed collected files with zLib and encrypted them using an XOR operation with the string key from the command line or `qwerasdf` if the command line argument doesn’t contain the key. File names are obfuscated using XOR with the same key as the compressed file content.	['T1560.003']
HAWKBALL has encrypted data with XOR before sending it over the C2 channel.	['T1560.003']
InvisiMole uses a variation of the XOR cipher to encrypt files before exfiltration.	['T1560.003']
MESSAGETAP has XOR-encrypted and stored contents of SMS messages that matched its target list.	['T1560.003']
Machete's collected data is encrypted with AES before exfiltration.	['T1560.003']
Okrum has used a custom implementation of AES encryption to encrypt collected data.	['T1560.003']
OopsIE compresses collected files with a simple character replacement scheme before sending them to its C2 server.	['T1560.003']
OwaAuth DES-encrypts captured credentials using the key 12345678 before writing the credentials to a log file.	['T1560.003']
RGDoor encrypts files with XOR before sending them back to the C2 server.	['T1560.003']
Ramsay can store collected documents in a custom container after encrypting and compressing them using RC4 and WinRAR.	['T1560.003']
Reaver encrypts collected data with an incremental XOR key prior to exfiltration.	['T1560.003']
Rising Sun can archive data using RC4 encryption and Base64 encoding prior to exfiltration.	['T1560.003']
SombRAT has encrypted collected data with AES-256 using a hardcoded key.	['T1560.003']
Squirrelwaffle has encrypted collected data using a XOR-based algorithm.	['T1560.003']
StrongPity can compress and encrypt archived files into multiple .sft files with a repeated xor encryption scheme.	['T1560.003']
Stuxnet encrypts exfiltrated data via C2 with static 31-byte long XOR keys.	['T1560.003']
HermeticWiper has the ability to corrupt disk partitions and obtain raw disk access to destroy data.	['T1561.001']
"MegaCortex can wipe deleted data from all drives using ""cipher.exe""."	['T1561.001']
RawDisk has been used to directly access the hard disk to help overwrite arbitrarily sized portions of disk content.	['T1561.001']
StoneDrill can wipe the accessible physical or logical drives of the infected machine.	['T1561.001']
WhisperGate can overwrite sectors of a victim host's hard drive at periodic offsets.	['T1561.001']
APT37 has access to destructive malware that is capable of overwriting a machine's Master Boot Record (MBR).	['T1561.002']
APT38 has used a custom MBR wiper named BOOTWRECK to render systems inoperable.	['T1561.002']
CaddyWiper has the ability to destroy information about a physical drive's partitions including the MBR, GPT, and partition entries.	['T1561.002']
HermeticWiper has the ability to corrupt disk partitions, damage the Master Boot Record (MBR), and overwrite the Master File Table (MFT) of all available physical drives.	['T1561.002']
KillDisk overwrites the first sector of the Master Boot Record with “0x00”.	['T1561.002']
Lazarus Group malware SHARPKNOT overwrites and deletes the Master Boot Record (MBR) on the victim's machine and has possessed MBR wiper malware since at least 2009.	['T1561.002']
Sandworm Team has used the BlackEnergy KillDisk component to corrupt the infected system's master boot record.	['T1561.002']
Shamoon has been seen overwriting features of disk structure such as the MBR.	['T1561.002']
WhisperGate can overwrite the Master Book Record (MBR) on victim systems with a malicious 16-bit bootloader.	['T1561.002']
"Magic Hound has disabled LSA protection on compromised hosts using `""reg"" add HKLM\SYSTEM\CurrentControlSet\Control\LSA /v RunAsPPL /t REG_DWORD /d 0 /f`."	['T1562']
Stuxnet reduces the integrity level of objects to allow write actions.	['T1562']
APT29 used the service control manager on a remote system to disable services associated with security monitoring products.	['T1562.001']
Agent Tesla has the capability to kill any running analysis processes and AV software.	['T1562.001']
Aquatic Panda has attempted to stop endpoint detection and response (EDR) tools on compromised systems.	['T1562.001']
BRONZE BUTLER has incorporated code into several tools that attempts to terminate anti-virus processes.	['T1562.001']
Babuk can stop anti-virus services on a compromised host.	['T1562.001']
Brave Prince terminates antimalware processes.	['T1562.001']
Carberp has attempted to disable security software by creating a suspended process for the security software and injecting code to delete antivirus core files when the process is resumed.	['T1562.001']
ChChes can alter the victim's proxy configuration.	['T1562.001']
Clop can uninstall or disable security products.	['T1562.001']
Cobalt Strike has the ability to use Smart Applet attacks to disable the Java SecurityManager sandbox.	['T1562.001']
Conficker terminates various services related to system security and Windows.	['T1562.001']
DarkComet can disable Security Center functions like anti-virus.	['T1562.001']
Diavol can attempt to stop security software.	['T1562.001']
Donut can patch Antimalware Scan Interface (AMSI), Windows Lockdown Policy (WLDP), as well as exit-related Native API functions to avoid process termination.	['T1562.001']
During Night Dragon, threat actors disabled anti-virus and anti-spyware tools in some instances on the victim’s machines. The actors also disabled proxy settings to allow direct communication from victims to the Internet.	['T1562.001']
Ebury can disable SELinux Role-Based Access Control and deactivate PAM modules.	['T1562.001']
Egregor has disabled Windows Defender to evade protections.	['T1562.001']
"FIN6 has deployed a utility script named ""kill.bat"" to disable anti-virus."	['T1562.001']
Gamaredon Group has delivered macros which can tamper with Microsoft Office security settings.	['T1562.001']
Gold Dragon terminates anti-malware processes if they’re found running on the system.	['T1562.001']
Goopy has the ability to disable Microsoft Outlook's security policies to disable macro warnings.	['T1562.001']
Grandoreiro can hook APIs, kill processes, break file system paths, and change ACLs to prevent security tools from running.	['T1562.001']
H1N1 kills and disables services for Windows Security Center, and Windows Defender.	['T1562.001']
HDoor kills anti-virus found on the victim.	['T1562.001']
Hildegard has modified DNS resolvers to evade DNS monitoring tools.	['T1562.001']
Imminent Monitor has a feature to disable Windows Task Manager.	['T1562.001']
Indrik Spider used PsExec to leverage Windows Defender to disable scanning of all downloaded files and to restrict real-time monitoring.	['T1562.001']
JPIN can lower security settings by changing Registry keys.	['T1562.001']
KOCTOPUS will attempt to delete or disable all Registry keys and scheduled tasks related to Microsoft Security Defender and Security Essentials.	['T1562.001']
Kimsuky has been observed turning off Windows Security Center and can hide the AV software window from the view of the infected user.	['T1562.001']
Lazarus Group malware TangoDelta attempts to terminate various processes associated with McAfee. Additionally, Lazarus Group malware SHARPKNOT disables the Microsoft Windows System Event Notification and Alerter services..	['T1562.001']
Metamorfo has a function to kill processes associated with defenses and can prevent certain processes from launching.	['T1562.001']
Meteor can attempt to uninstall Kaspersky Antivirus or remove the Kaspersky license; it can also add all files and folders related to the attack to the Windows Defender exclusion list.	['T1562.001']
MuddyWater can disable the system's local proxy settings.	['T1562.001']
NanHaiShu can change Internet Explorer settings to reduce warnings about malware activity.	['T1562.001']
NanoCore can modify the victim's anti-virus.	['T1562.001']
Night Dragon has disabled anti-virus and anti-spyware tools in some instances on the victim’s machines. The actors have also disabled proxy settings to allow direct communication from victims to the Internet.	['T1562.001']
POWERSTATS can disable Microsoft Office Protected View by changing Registry keys.	['T1562.001']
Proton kills security tools like Wireshark that are running.	['T1562.001']
Pysa has the capability to stop antivirus services and disable Windows Defender.	['T1562.001']
QakBot has the ability to modify the Registry to add its binaries to the Windows Defender exclusion list.	['T1562.001']
REvil can connect to and disable the Symantec server on the victim's network.	['T1562.001']
Ragnar Locker has attempted to terminate/stop processes and services associated with endpoint security products.	['T1562.001']
RobbinHood will search for Windows services that are associated with antivirus software on the system and kill the process.	['T1562.001']
Ryuk has stopped services related to anti-virus.	['T1562.001']
SILENTTRINITY's `amsiPatch.py` module can disable Antimalware Scan Interface (AMSI) functions.	['T1562.001']
SUNBURST attempted to disable software security services following checks against a FNV-1a + XOR hashed hardcoded blocklist.	['T1562.001']
Skidmap has the ability to set SELinux to permissive mode.	['T1562.001']
SslMM identifies and kills anti-malware processes.	['T1562.001']
TA505 has used malware to disable Windows Defender.	['T1562.001']
TeamTNT has disabled and uninstalled security tools such as Alibaba, Tencent, and BMC cloud monitoring agents on cloud-based infrastructure.	['T1562.001']
TinyZBot can disable Avira anti-virus.	['T1562.001']
TrickBot can disable Windows Defender.	['T1562.001']
Turla has used a AMSI bypass, which patches the in-memory amsi.dll, in PowerShell scripts to bypass Windows antimalware products.	['T1562.001']
UNC2452 used the service control manager on a remote system to disable services associated with security monitoring products.	['T1562.001']
Unknown Logger has functionality to disable security tools, including Kaspersky, BitDefender, and MalwareBytes.	['T1562.001']
WarzoneRAT can disarm Windows Defender during the UAC process to evade detection.	['T1562.001']
WhisperGate can download and execute AdvancedRun.exe to disable the Windows Defender Theat Protection service and set an exclusion path for the C:\ drive.	['T1562.001']
Wizard Spider has shut down or uninstalled security applications on victim systems that might prevent ransomware from executing.	['T1562.001']
ZxShell can kill AV products' processes.	['T1562.001']
macOS.OSAMiner has searched for the Activity Monitor process in the System Events process list and kills the process if running. macOS.OSAMiner also searches the operating system's `install.log` for apps matching its hardcoded list, killing all matching process names.	['T1562.001']
"APT29 used ""AUDITPOL"" to prevent the collection of audit logs."	['T1562.002']
Sandworm Team has disabled event logging on compromised systems.	['T1562.002']
"UNC2452 used ""AUDITPOL"" to prevent the collection of audit logs."	['T1562.002']
Wevtutil can be used to disable specific event logs on the system.	['T1562.002']
"APT29 used ""netsh"" to configure firewall rules that limited certain UDP outbound packets."	['T1562.004']
APT38 have created firewall exemptions on specific ports, including ports 443, 6443, 8443, and 9443.	['T1562.004']
Carbanak may use netsh to add local firewall rule exceptions.	['T1562.004']
Dragonfly has disabled host-based firewalls. The group has also globally opened port 3389.	['T1562.004']
During Operation Wocao, threat actors used PowerShell to add and delete rules in the Windows firewall.	['T1562.004']
Grandoreiro can block the Deibold Warsaw GAS Tecnologia security tool at the firewall level.	['T1562.004']
HARDRAIN opens the Windows Firewall to modify incoming connections.	['T1562.004']
HOPLIGHT has modified the firewall using netsh.	['T1562.004']
InvisiMole has a command to disable routing and the Firewall on the victim’s machine.	['T1562.004']
Kasidet has the ability to change firewall settings to allow a plug-in to be downloaded.	['T1562.004']
Moses Staff has used batch scripts that can disable the Windows firewall on specific remote machines.	['T1562.004']
NanoCore can modify the victim's firewall.	['T1562.004']
Operation Wocao has used PowerShell to add and delete rules in the Windows firewall.	['T1562.004']
Remsec can add or remove applications or ports on the Windows firewall or disable it entirely.	['T1562.004']
Rocke used scripts which killed processes and added firewall rules to block traffic related to other cryptominers.	['T1562.004']
"TeamTNT has disabled ""iptables""."	['T1562.004']
"The ""ZR"" variant of BACKSPACE will check to see if known host-based firewalls are installed on the infected systems. BACKSPACE will attempt to establish a C2 channel, then will examine open windows to identify a pop-up from the firewall software and will simulate a mouse-click to allow the connection to proceed."	['T1562.004']
njRAT has modified the Windows firewall to allow itself to communicate through the firewall.	['T1562.004']
"Waterbear can hook the ""ZwOpenProcess"" and ""GetExtendedTcpTable"" APIs called by the process of a security product to hide PIDs and TCP records from detection."	['T1562.006']
Axiom has targeted victims with remote administration tools including RDP.	['T1563.002']
WannaCry enumerates current remote desktop sessions and tries to execute the malware on each session.	['T1563.002']
"Bundlore uses the ""mktemp"" utility to make unique file and directory names for payloads, such as ""TMP_DIR=`mktemp -d -t x""."	['T1564']
"OSX/Shlayer has used the ""mktemp"" utility to make random and unique filenames for payloads, such as ""export tmpDir=""$(mktemp -d /tmp/XXXXXXXXXXXX)"""" or ""mktemp -t Installer""."	['T1564']
APT32's macOS backdoor hides the clientID file via a chflags function.	['T1564.001']
"AppleJeus has added a leading ""."" to plist filenames, unlisting them from the Finder app and default Terminal directory listings."	['T1564.001']
Attor can set attributes of log files and directories to HIDDEN, SYSTEM, ARCHIVE, or a combination of those.	['T1564.001']
Before exfiltration, Okrum's backdoor has used hidden files to store logs and outputs from backdoor commands.	['T1564.001']
Carberp has created a hidden file in the Startup folder of the current user.	['T1564.001']
Clambling has the ability to set its file attributes to hidden.	['T1564.001']
EnvyScout can use hidden directories and files to hide malicious executables.	['T1564.001']
Explosive has commonly set file and path attributes to hidden.	['T1564.001']
"FruitFly saves itself with a leading ""."" to make it a hidden file."	['T1564.001']
Imminent Monitor has a dynamic debugging feature to set the file attribute to hidden.	['T1564.001']
InvisiMole can create hidden system directories.	['T1564.001']
Lazarus Group has used a VBA Macro to set its file attributes to System and Hidden and has named files with a dot prefix to hide them from the Finder application.	['T1564.001']
"LoudMiner has set the attributes of the VirtualBox directory and VBoxVmService parent directory to ""hidden""."	['T1564.001']
"MacSpy stores itself in ""~/Library/.DS_Stores/"""	['T1564.001']
Machete has the capability to exfiltrate stolen data to a hidden folder on a removable drive.	['T1564.001']
"Mustang Panda's PlugX variant has created a hidden folder on USB drives named ""RECYCLE.BIN"" to store malicious executables and collected data."	['T1564.001']
NETWIRE can copy itself to and launch itself from hidden folders.	['T1564.001']
OSX/Shlayer has executed a .command script from a hidden directory in a mounted DMG.	['T1564.001']
OSX_OCEANLOTUS.D sets the main loader file’s attributes to hidden.	['T1564.001']
PlugX can modify the characteristics of folders to hide them from the compromised user.	['T1564.001']
PoetRAT has the ability to hide and unhide files.	['T1564.001']
"QuasarRAT has the ability to set file attributes to ""hidden"" to hide files from the compromised user's view in Windows File Explorer."	['T1564.001']
Rising Sun can modify file attributes to hide files.	['T1564.001']
"Rocke downloaded a file ""libprocesshider"", which could hide files on the target system."	['T1564.001']
SLOTHFULMEDIA has been created with a hidden attribute to insure it's not visible to the victim.	['T1564.001']
"The Komplex payload is stored in a hidden directory at ""/Users/Shared/.local/kextd""."	['T1564.001']
"ThiefQuest hides a copy of itself in the user's ""~/Library"" directory by using a ""."" at the beginning of the file name followed by 9 random characters."	['T1564.001']
"Tropic Trooper has created a hidden directory under ""C:\ProgramData\Apple\Updates\"" and ""C:\Users\Public\Documents\Flash\""."	['T1564.001']
"WannaCry uses ""attrib +h"" to make some of its files hidden."	['T1564.001']
"WastedLocker has copied a random file from the Windows System32 folder to the ""%APPDATA%"" location under a different hidden filename."	['T1564.001']
"XCSSET uses a hidden folder named "".xcassets"" and "".git"" to embed itself in Xcode."	['T1564.001']
ccf32 has created a hidden directory on targeted systems, naming it after the current local time (year, month, and day).	['T1564.001']
"iKitten saves itself with a leading ""."" so that it's hidden from users by default."	['T1564.001']
Dragonfly 2.0 modified the Registry to hide create user accounts.	['T1564.002']
"APT3 has been known to use ""-WindowStyle Hidden"" to conceal PowerShell windows."	['T1564.003']
APT32 has used the WindowStyle parameter to conceal PowerShell windows.	['T1564.003']
"Agent Tesla has used ""ProcessWindowStyle.Hidden"" to hide windows."	['T1564.003']
"BONDUPDATER uses ""-windowstyle hidden"" to conceal a PowerShell window that downloads a payload."	['T1564.003']
"CopyKittens has used ""-w hidden"" and ""-windowstyle hidden"" to conceal PowerShell windows."	['T1564.003']
Cuba has executed hidden PowerShell windows.	['T1564.003']
"DarkHydrus has used ""-WindowStyle Hidden"" to conceal PowerShell windows."	['T1564.003']
"Deep Panda has used ""-w hidden"" to conceal PowerShell windows by setting the WindowStyle parameter to hidden."	['T1564.003']
"Gamaredon Group has used ""hidcon"" to run batch files in a hidden console window."	['T1564.003']
"Gorgon Group has used ""-W Hidden"" to conceal PowerShell windows by setting the WindowStyle parameter to hidden."	['T1564.003']
"HAMMERTOSS has used ""-WindowStyle hidden"" to conceal PowerShell windows."	['T1564.003']
"KOCTOPUS has used ""-WindowsStyle Hidden"" to hide the command window."	['T1564.003']
Kevin can hide the current window from the targeted user via the `ShowWindow` API function.	['T1564.003']
"KeyBoy uses ""-w Hidden"" to conceal a PowerShell window that downloads a payload."	['T1564.003']
Kimsuky has used an information gathering module that will hide an AV software window from the victim.	['T1564.003']
Kivars has the ability to conceal its activity through hiding active windows.	['T1564.003']
"Koadic has used the command ""Powershell.exe -ExecutionPolicy Bypass -WindowStyle Hidden"" to hide its window."	['T1564.003']
Metamorfo has hidden its GUI using the ShowWindow() WINAPI call.	['T1564.003']
Nomadic Octopus executed PowerShell in a hidden window.	['T1564.003']
QuasarRAT can hide process windows and make web requests invisible to the compromised user. Requests marked as invisible have been sent with user-agent string `Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A` though QuasarRAT can only be run on Windows systems.	['T1564.003']
QuietSieve has the ability to execute payloads in a hidden window.	['T1564.003']
SILENTTRINITY has the ability to set its window state to hidden.	['T1564.003']
Ursnif droppers have used COM properties to execute malware in hidden windows.	['T1564.003']
APT32 used NTFS alternate data streams to hide their payloads.	['T1564.004']
"BitPaymer has copied itself to the "":bin"" alternate data stream of a newly created file."	['T1564.004']
Expand can be used to download or copy a file into an alternate data stream.	['T1564.004']
Gazer stores configuration items in alternate data streams (ADSs) if the Registry is not accessible.	['T1564.004']
LoJax has loaded an embedded NTFS DXE driver to be able to access and write to NTFS partitions.	['T1564.004']
PowerDuke hides many of its backdoor payloads in an alternate data stream (ADS).	['T1564.004']
Some variants of the Zeroaccess Trojan have been known to store data in Extended Attributes.	['T1564.004']
The Regin malware platform uses Extended Attributes to store encrypted executables.	['T1564.004']
Valak has the ability save and execute files as alternate data streams (ADS).	['T1564.004']
WastedLocker has the ability to save and execute files as an alternate data stream (ADS).	['T1564.004']
esentutl can be used to read and write alternate data streams.	['T1564.004']
BOOTRASH has used unallocated disk space between partitions for a hidden file system that stores components of the Nemesis bootkit.	['T1564.005']
ComRAT has used a portable FAT16 partition image placed in %TEMP% as a hidden file system.	['T1564.005']
Regin has used a hidden file system to store some of its components.	['T1564.005']
Strider has used a hidden file system that is stored as a file on disk.	['T1564.005']
Ragnar Locker has used VirtualBox and a stripped Windows XP virtual machine to run itself. The use of a shared folder specified in the configuration enables Ragnar Locker to encrypt files on the host operating system, including files on any mapped drives.	['T1564.006']
"FIN4 has created rules in victims' Microsoft Outlook accounts to automatically delete emails containing words such as “hacked,"" ""phish,"" and “malware"" in a likely attempt to prevent organizations from communicating about their activities."	['T1564.008']
Keydnap uses a resource fork to present a macOS JPEG or text file icon rather than the executable's icon assigned by the operating system.	['T1564.009']
OSX/Shlayer has used a resource fork to hide a compressed binary file of itself from the terminal, Finder, and potentially evade traditional scanners.	['T1564.009']
Cobalt Strike can use spoof arguments in spawned processes that execute beacon commands.	['T1564.010']
SombRAT has the ability to modify its process memory to hide process command-line arguments.	['T1564.010']
APT38 has used DYEPACK to create, delete, and alter records in databases used for SWIFT transactions.	['T1565.001']
"SUNSPOT created a copy of the SolarWinds Orion software source file with a "".bk"" extension to backup the original content, wrote SUNBURST using the same filename but with a "".tmp"" extension, and then moved SUNBURST using ""MoveFileEx"" to the original filename with a "".cs"" extension so it could be compiled within Orion software."	['T1565.001']
APT38 has used DYEPACK to manipulate SWIFT messages en route to a printer.	['T1565.002']
Melcoz can monitor the clipboard for cryptocurrency addresses and change the intended address to one controlled by the adversary.	['T1565.002']
